"ID","Type","Name","Documentation","Source","Target","Specialization"
"","CompositionRelationship","","","BO-L0-1","BO-L1-3",""
"","CompositionRelationship","","","BO-L0-1","BO-L1-4",""
"","CompositionRelationship","","","BO-L0-1","BO-L1-5",""
"","CompositionRelationship","","","BO-L0-1","BO-L1-6",""
"","CompositionRelationship","","","BO-L1-1","BO-L2-009",""
"","CompositionRelationship","","","BO-L1-1","BO-L2-017",""
"","CompositionRelationship","","","BO-L1-1","BO-L2-023",""
"","CompositionRelationship","","","BO-L1-1","BO-L2-024",""
"","CompositionRelationship","","","BO-L1-1","BO-L2-025",""
"","CompositionRelationship","","","BO-L1-1","BO-L2-042",""
"","CompositionRelationship","","","BO-L1-2","BO-L2-016",""
"","CompositionRelationship","","","BO-L1-2","BO-L2-018",""
"","CompositionRelationship","","","BO-L1-2","BO-L2-019",""
"","CompositionRelationship","","","BO-L1-2","BO-L2-022",""
"","CompositionRelationship","","","BO-L1-2","BO-L2-026",""
"","CompositionRelationship","","","BO-L1-2","BO-L2-027",""
"","CompositionRelationship","","","BO-L1-2","BO-L2-052",""
"","CompositionRelationship","","","BO-L1-2","BO-L2-053",""
"","CompositionRelationship","","","BO-L1-2","BO-L2-056",""
"","CompositionRelationship","","","BO-L1-2","BO-L2-062",""
"","CompositionRelationship","","","BO-L1-2","BO-L2-064",""
"","CompositionRelationship","","","BO-L1-2","BO-L2-065",""
"","CompositionRelationship","","","BO-L1-2","BO-L2-077",""
"","CompositionRelationship","","","BO-L1-2","BO-L2-087",""
"","CompositionRelationship","","","BO-L1-2","BO-L2-061",""
"","CompositionRelationship","","","BO-L1-3","BO-L2-001",""
"","CompositionRelationship","","","BO-L1-3","BO-L2-002",""
"","CompositionRelationship","","","BO-L1-3","BO-L2-003",""
"","CompositionRelationship","","","BO-L1-3","BO-L2-004",""
"","CompositionRelationship","","","BO-L1-3","BO-L2-006",""
"","CompositionRelationship","","","BO-L1-3","BO-L2-008",""
"","CompositionRelationship","","","BO-L1-3","BO-L2-010",""
"","CompositionRelationship","","","BO-L1-3","BO-L2-011",""
"","CompositionRelationship","","","BO-L1-3","BO-L2-012",""
"","CompositionRelationship","","","BO-L1-3","BO-L2-015",""
"","CompositionRelationship","","","BO-L1-3","BO-L2-034",""
"","CompositionRelationship","","","BO-L1-3","BO-L2-035",""
"","CompositionRelationship","","","BO-L1-3","BO-L2-036",""
"","CompositionRelationship","","","BO-L1-3","BO-L2-040",""
"","CompositionRelationship","","","BO-L1-3","BO-L2-043",""
"","CompositionRelationship","","","BO-L1-3","BO-L2-044",""
"","CompositionRelationship","","","BO-L1-3","BO-L2-046",""
"","CompositionRelationship","","","BO-L1-4","BO-L2-068",""
"","CompositionRelationship","","","BO-L1-4","BO-L2-069",""
"","CompositionRelationship","","","BO-L1-4","BO-L2-070",""
"","CompositionRelationship","","","BO-L1-4","BO-L2-072",""
"","CompositionRelationship","","","BO-L1-4","BO-L2-078",""
"","CompositionRelationship","","","BO-L1-4","BO-L2-079",""
"","CompositionRelationship","","","BO-L1-4","BO-L2-081",""
"","CompositionRelationship","","","BO-L1-4","BO-L2-083",""
"","CompositionRelationship","","","BO-L1-4","BO-L2-086",""
"","CompositionRelationship","","","BO-L1-4","BO-L2-076",""
"","CompositionRelationship","","","BO-L1-5","BO-L2-005",""
"","CompositionRelationship","","","BO-L1-5","BO-L2-014",""
"","CompositionRelationship","","","BO-L1-5","BO-L2-031",""
"","CompositionRelationship","","","BO-L1-5","BO-L2-032",""
"","CompositionRelationship","","","BO-L1-5","BO-L2-033",""
"","CompositionRelationship","","","BO-L1-5","BO-L2-037",""
"","CompositionRelationship","","","BO-L1-5","BO-L2-038",""
"","CompositionRelationship","","","BO-L1-5","BO-L2-039",""
"","CompositionRelationship","","","BO-L1-5","BO-L2-041",""
"","CompositionRelationship","","","BO-L1-5","BO-L2-045",""
"","CompositionRelationship","","","BO-L1-5","BO-L2-047",""
"","CompositionRelationship","","","BO-L1-5","BO-L2-048",""
"","CompositionRelationship","","","BO-L1-6","BO-L2-007",""
"","CompositionRelationship","","","BO-L1-6","BO-L2-013",""
"","CompositionRelationship","","","BO-L1-6","BO-L2-020",""
"","CompositionRelationship","","","BO-L1-6","BO-L2-021",""
"","CompositionRelationship","","","BO-L1-6","BO-L2-028",""
"","CompositionRelationship","","","BO-L1-6","BO-L2-029",""
"","CompositionRelationship","","","BO-L1-6","BO-L2-030",""
"","CompositionRelationship","","","BO-L1-6","BO-L2-049",""
"","CompositionRelationship","","","BO-L1-6","BO-L2-050",""
"","CompositionRelationship","","","BO-L1-6","BO-L2-051",""
"","CompositionRelationship","","","BO-L1-6","BO-L2-054",""
"","CompositionRelationship","","","BO-L1-6","BO-L2-055",""
"","CompositionRelationship","","","BO-L1-6","BO-L2-057",""
"","CompositionRelationship","","","BO-L1-6","BO-L2-058",""
"","CompositionRelationship","","","BO-L1-6","BO-L2-059",""
"","CompositionRelationship","","","BO-L1-6","BO-L2-060",""
"","CompositionRelationship","","","BO-L1-6","BO-L2-063",""
"","CompositionRelationship","","","BO-L1-6","BO-L2-066",""
"","CompositionRelationship","","","BO-L1-6","BO-L2-067",""
"","CompositionRelationship","","","BO-L1-6","BO-L2-071",""
"","CompositionRelationship","","","BO-L1-6","BO-L2-073",""
"","CompositionRelationship","","","BO-L1-6","BO-L2-075",""
"","CompositionRelationship","","","BO-L1-6","BO-L2-080",""
"","CompositionRelationship","","","BO-L1-6","BO-L2-082",""
"","CompositionRelationship","","","BO-L1-6","BO-L2-084",""
"","CompositionRelationship","","","BO-L1-6","BO-L2-085",""
"","CompositionRelationship","","","BO-L1-6","BO-L2-074",""
"","AssociationRelationship","","","CAP-L2-001","BO-L2-001",""
"","AssociationRelationship","","","CAP-L2-002","BO-L2-002",""
"","AssociationRelationship","","","CAP-L2-003","BO-L2-003",""
"","AssociationRelationship","","","CAP-L2-004","BO-L2-004",""
"","AssociationRelationship","","","CAP-L2-005","BO-L2-005",""
"","AssociationRelationship","","","CAP-L2-006","BO-L2-006",""
"","AssociationRelationship","","","CAP-L2-007","BO-L2-007",""
"","AssociationRelationship","","","CAP-L2-008","BO-L2-008",""
"","AssociationRelationship","","","CAP-L2-009","BO-L2-009",""
"","AssociationRelationship","","","CAP-L2-010","BO-L2-010",""
"","AssociationRelationship","","","CAP-L2-011","BO-L2-011",""
"","AssociationRelationship","","","CAP-L2-012","BO-L2-012",""
"","AssociationRelationship","","","CAP-L2-013","BO-L2-013",""
"","AssociationRelationship","","","CAP-L2-014","BO-L2-014",""
"","AssociationRelationship","","","CAP-L2-015","BO-L2-015",""
"","AssociationRelationship","","","CAP-L2-016","BO-L2-016",""
"","AssociationRelationship","","","CAP-L2-017","BO-L2-017",""
"","AssociationRelationship","","","CAP-L2-018","BO-L2-018",""
"","AssociationRelationship","","","CAP-L2-019","BO-L2-019",""
"","AssociationRelationship","","","CAP-L2-020","BO-L2-020",""
"","AssociationRelationship","","","CAP-L2-021","BO-L2-021",""
"","AssociationRelationship","","","CAP-L2-022","BO-L2-022",""
"","AssociationRelationship","","","CAP-L2-023","BO-L2-023",""
"","AssociationRelationship","","","CAP-L2-024","BO-L2-024",""
"","AssociationRelationship","","","CAP-L2-025","BO-L2-025",""
"","AssociationRelationship","","","CAP-L2-026","BO-L2-026",""
"","AssociationRelationship","","","CAP-L2-027","BO-L2-027",""
"","AssociationRelationship","","","CAP-L2-028","BO-L2-028",""
"","AssociationRelationship","","","CAP-L2-029","BO-L2-029",""
"","AssociationRelationship","","","CAP-L2-030","BO-L2-030",""
"","AssociationRelationship","","","CAP-L2-031","BO-L2-031",""
"","AssociationRelationship","","","CAP-L2-032","BO-L2-032",""
"","AssociationRelationship","","","CAP-L2-033","BO-L2-033",""
"","AssociationRelationship","","","CAP-L2-034","BO-L2-034",""
"","AssociationRelationship","","","CAP-L2-035","BO-L2-035",""
"","AssociationRelationship","","","CAP-L2-036","BO-L2-036",""
"","AssociationRelationship","","","CAP-L2-037","BO-L2-037",""
"","AssociationRelationship","","","CAP-L2-038","BO-L2-038",""
"","AssociationRelationship","","","CAP-L2-039","BO-L2-039",""
"","AssociationRelationship","","","CAP-L2-040","BO-L2-040",""
"","AssociationRelationship","","","CAP-L2-041","BO-L2-041",""
"","AssociationRelationship","","","CAP-L2-042","BO-L2-042",""
"","AssociationRelationship","","","CAP-L2-043","BO-L2-043",""
"","AssociationRelationship","","","CAP-L2-044","BO-L2-044",""
"","AssociationRelationship","","","CAP-L2-045","BO-L2-045",""
"","AssociationRelationship","","","CAP-L2-046","BO-L2-046",""
"","AssociationRelationship","","","CAP-L2-047","BO-L2-047",""
"","AssociationRelationship","","","CAP-L2-048","BO-L2-048",""
"","AssociationRelationship","","","CAP-L2-049","BO-L2-049",""
"","AssociationRelationship","","","CAP-L2-050","BO-L2-050",""
"","AssociationRelationship","","","CAP-L2-051","BO-L2-051",""
"","AssociationRelationship","","","CAP-L2-052","BO-L2-052",""
"","AssociationRelationship","","","CAP-L2-053","BO-L2-053",""
"","AssociationRelationship","","","CAP-L2-054","BO-L2-054",""
"","AssociationRelationship","","","CAP-L2-055","BO-L2-055",""
"","AssociationRelationship","","","CAP-L2-056","BO-L2-056",""
"","AssociationRelationship","","","CAP-L2-057","BO-L2-057",""
"","AssociationRelationship","","","CAP-L2-058","BO-L2-058",""
"","AssociationRelationship","","","CAP-L2-059","BO-L2-059",""
"","AssociationRelationship","","","CAP-L2-060","BO-L2-060",""
"","AssociationRelationship","","","CAP-L2-061","BO-L2-061",""
"","AssociationRelationship","","","CAP-L2-062","BO-L2-062",""
"","AssociationRelationship","","","CAP-L2-063","BO-L2-063",""
"","AssociationRelationship","","","CAP-L2-064","BO-L2-064",""
"","AssociationRelationship","","","CAP-L2-065","BO-L2-065",""
"","AssociationRelationship","","","CAP-L2-066","BO-L2-066",""
"","AssociationRelationship","","","CAP-L2-067","BO-L2-067",""
"","AssociationRelationship","","","CAP-L2-068","BO-L2-068",""
"","AssociationRelationship","","","CAP-L2-069","BO-L2-069",""
"","AssociationRelationship","","","CAP-L2-070","BO-L2-070",""
"","AssociationRelationship","","","CAP-L2-071","BO-L2-071",""
"","AssociationRelationship","","","CAP-L2-072","BO-L2-072",""
"","AssociationRelationship","","","CAP-L2-073","BO-L2-073",""
"","AssociationRelationship","","","CAP-L2-074","BO-L2-074",""
"","AssociationRelationship","","","CAP-L2-075","BO-L2-075",""
"","AssociationRelationship","","","CAP-L2-076","BO-L2-076",""
"","AssociationRelationship","","","CAP-L2-077","BO-L2-077",""
"","AssociationRelationship","","","CAP-L2-078","BO-L2-078",""
"","AssociationRelationship","","","CAP-L2-079","BO-L2-079",""
"","AssociationRelationship","","","CAP-L2-080","BO-L2-080",""
"","AssociationRelationship","","","CAP-L2-081","BO-L2-081",""
"","AssociationRelationship","","","CAP-L2-082","BO-L2-082",""
"","AssociationRelationship","","","CAP-L2-083","BO-L2-083",""
"","AssociationRelationship","","","CAP-L2-084","BO-L2-084",""
"","AssociationRelationship","","","CAP-L2-085","BO-L2-085",""
"","AssociationRelationship","","","CAP-L2-086","BO-L2-086",""
"","AssociationRelationship","","","CAP-L2-087","BO-L2-087",""
"","ServingRelationship","","","CAP-L2-001","VS-L2-1-1",""
"","ServingRelationship","","","CAP-L2-002","VS-L2-1-2",""
"","ServingRelationship","","","CAP-L2-003","VS-L2-1-3",""
"","ServingRelationship","","","CAP-L2-004","VS-L2-1-4",""
"","ServingRelationship","","","CAP-L2-005","VS-L2-1-5",""
"","ServingRelationship","","","CAP-L2-016","VS-L2-2-1",""
"","ServingRelationship","","","CAP-L2-017","VS-L2-2-2",""
"","ServingRelationship","","","CAP-L2-018","VS-L2-2-3",""
"","ServingRelationship","","","CAP-L2-019","VS-L2-2-4",""
"","ServingRelationship","","","CAP-L2-020","VS-L2-2-5",""
"","ServingRelationship","","","CAP-L2-031","VS-L2-3-1",""
"","ServingRelationship","","","CAP-L2-032","VS-L2-3-2",""
"","ServingRelationship","","","CAP-L2-033","VS-L2-3-3",""
"","ServingRelationship","","","CAP-L2-034","VS-L2-3-4",""
"","ServingRelationship","","","CAP-L2-035","VS-L2-3-5",""
"","ServingRelationship","","","CAP-L2-036","VS-L2-3-6",""
"","ServingRelationship","","","CAP-L2-037","VS-L2-3-7",""
"","ServingRelationship","","","CAP-L2-038","VS-L2-3-8",""
"","ServingRelationship","","","CAP-L2-049","VS-L2-4-1",""
"","ServingRelationship","","","CAP-L2-050","VS-L2-4-2",""
"","ServingRelationship","","","CAP-L2-051","VS-L2-4-3",""
"","ServingRelationship","","","CAP-L2-052","VS-L2-4-4",""
"","ServingRelationship","","","CAP-L2-053","VS-L2-4-5",""
"","ServingRelationship","","","CAP-L2-054","VS-L2-4-6",""
"","ServingRelationship","","","CAP-L2-055","VS-L2-4-7",""
"","ServingRelationship","","","CAP-L2-056","VS-L2-4-8",""
"","ServingRelationship","","","CAP-L2-057","VS-L2-4-9",""
"","ServingRelationship","","","CAP-L2-068","VS-L2-5-1",""
"","ServingRelationship","","","CAP-L2-069","VS-L2-5-2",""
"","ServingRelationship","","","CAP-L2-070","VS-L2-5-3",""
"","ServingRelationship","","","CAP-L2-071","VS-L2-5-4",""
"","ServingRelationship","","","CAP-L2-072","VS-L2-5-5",""
"","ServingRelationship","","","CAP-L2-073","VS-L2-5-6",""
"","ServingRelationship","","","CAP-L2-074","VS-L2-5-7",""
"","ServingRelationship","","","CAP-L2-006","CAP-L2-001",""
"","ServingRelationship","","","CAP-L2-007","CAP-L2-001",""
"","ServingRelationship","","","CAP-L2-008","CAP-L2-002",""
"","ServingRelationship","","","CAP-L2-009","CAP-L2-002",""
"","ServingRelationship","","","CAP-L2-010","CAP-L2-003",""
"","ServingRelationship","","","CAP-L2-011","CAP-L2-003",""
"","ServingRelationship","","","CAP-L2-012","CAP-L2-004",""
"","ServingRelationship","","","CAP-L2-013","CAP-L2-004",""
"","ServingRelationship","","","CAP-L2-014","CAP-L2-005",""
"","ServingRelationship","","","CAP-L2-015","CAP-L2-005",""
"","ServingRelationship","","","CAP-L2-021","CAP-L2-016",""
"","ServingRelationship","","","CAP-L2-022","CAP-L2-016",""
"","ServingRelationship","","","CAP-L2-023","CAP-L2-017",""
"","ServingRelationship","","","CAP-L2-024","CAP-L2-017",""
"","ServingRelationship","","","CAP-L2-025","CAP-L2-018",""
"","ServingRelationship","","","CAP-L2-026","CAP-L2-018",""
"","ServingRelationship","","","CAP-L2-027","CAP-L2-019",""
"","ServingRelationship","","","CAP-L2-028","CAP-L2-019",""
"","ServingRelationship","","","CAP-L2-029","CAP-L2-020",""
"","ServingRelationship","","","CAP-L2-030","CAP-L2-020",""
"","ServingRelationship","","","CAP-L2-005","CAP-L2-031",""
"","ServingRelationship","","","CAP-L2-039","CAP-L2-031",""
"","ServingRelationship","","","CAP-L2-014","CAP-L2-032",""
"","ServingRelationship","","","CAP-L2-040","CAP-L2-032",""
"","ServingRelationship","","","CAP-L2-015","CAP-L2-033",""
"","ServingRelationship","","","CAP-L2-041","CAP-L2-033",""
"","ServingRelationship","","","CAP-L2-003","CAP-L2-034",""
"","ServingRelationship","","","CAP-L2-042","CAP-L2-034",""
"","ServingRelationship","","","CAP-L2-011","CAP-L2-035",""
"","ServingRelationship","","","CAP-L2-043","CAP-L2-035",""
"","ServingRelationship","","","CAP-L2-004","CAP-L2-036",""
"","ServingRelationship","","","CAP-L2-044","CAP-L2-036",""
"","ServingRelationship","","","CAP-L2-045","CAP-L2-037",""
"","ServingRelationship","","","CAP-L2-046","CAP-L2-037",""
"","ServingRelationship","","","CAP-L2-047","CAP-L2-038",""
"","ServingRelationship","","","CAP-L2-048","CAP-L2-038",""
"","ServingRelationship","","","CAP-L2-058","CAP-L2-049",""
"","ServingRelationship","","","CAP-L2-016","CAP-L2-049",""
"","ServingRelationship","","","CAP-L2-023","CAP-L2-050",""
"","ServingRelationship","","","CAP-L2-059","CAP-L2-050",""
"","ServingRelationship","","","CAP-L2-060","CAP-L2-051",""
"","ServingRelationship","","","CAP-L2-024","CAP-L2-051",""
"","ServingRelationship","","","CAP-L2-025","CAP-L2-052",""
"","ServingRelationship","","","CAP-L2-027","CAP-L2-052",""
"","ServingRelationship","","","CAP-L2-026","CAP-L2-053",""
"","ServingRelationship","","","CAP-L2-061","CAP-L2-053",""
"","ServingRelationship","","","CAP-L2-019","CAP-L2-054",""
"","ServingRelationship","","","CAP-L2-062","CAP-L2-054",""
"","ServingRelationship","","","CAP-L2-030","CAP-L2-055",""
"","ServingRelationship","","","CAP-L2-063","CAP-L2-055",""
"","ServingRelationship","","","CAP-L2-064","CAP-L2-056",""
"","ServingRelationship","","","CAP-L2-065","CAP-L2-056",""
"","ServingRelationship","","","CAP-L2-066","CAP-L2-057",""
"","ServingRelationship","","","CAP-L2-067","CAP-L2-057",""
"","ServingRelationship","","","CAP-L2-075","CAP-L2-068",""
"","ServingRelationship","","","CAP-L2-019","CAP-L2-068",""
"","ServingRelationship","","","CAP-L2-076","CAP-L2-069",""
"","ServingRelationship","","","CAP-L2-077","CAP-L2-069",""
"","ServingRelationship","","","CAP-L2-078","CAP-L2-070",""
"","ServingRelationship","","","CAP-L2-079","CAP-L2-070",""
"","ServingRelationship","","","CAP-L2-080","CAP-L2-071",""
"","ServingRelationship","","","CAP-L2-081","CAP-L2-071",""
"","ServingRelationship","","","CAP-L2-082","CAP-L2-072",""
"","ServingRelationship","","","CAP-L2-083","CAP-L2-072",""
"","ServingRelationship","","","CAP-L2-084","CAP-L2-073",""
"","ServingRelationship","","","CAP-L2-085","CAP-L2-073",""
"","ServingRelationship","","","CAP-L2-086","CAP-L2-074",""
"","ServingRelationship","","","CAP-L2-087","CAP-L2-074",""
"","AssociationRelationship","","","CAP-L1-1","BO-L1-1",""
"","AssociationRelationship","","","CAP-L1-2","BO-L1-2",""
"","AssociationRelationship","","","CAP-L1-3","BO-L1-3",""
"","AssociationRelationship","","","CAP-L1-4","BO-L1-4",""
"","AssociationRelationship","","","CAP-L1-5","BO-L1-5",""
"","AssociationRelationship","","","CAP-L1-6","BO-L1-6",""
"","ServingRelationship","","","CAP-L1-3","VS-L1-1-1",""
"","ServingRelationship","","","CAP-L1-5","VS-L1-1-2",""
"","ServingRelationship","","","CAP-L1-2","VS-L1-2-1",""
"","ServingRelationship","","","CAP-L1-1","VS-L1-2-2",""
"","ServingRelationship","","","CAP-L1-6","VS-L1-2-3",""
