"ID","Type","Name","Documentation","Source","Target","Specialization"
,"CompositionRelationship","","","C22","C27",""
,"CompositionRelationship","","","C22","C30",""
,"CompositionRelationship","","","C24","C25",""
,"CompositionRelationship","","","C24","C26",""
,"CompositionRelationship","","","C27","C28",""
,"CompositionRelationship","","","C27","C29",""
,"CompositionRelationship","","","C30","C31",""
,"CompositionRelationship","","","C30","C32",""
,"CompositionRelationship","","","C30","C33",""
,"CompositionRelationship","","","C34","C35",""
,"CompositionRelationship","","","C34","C36",""
,"CompositionRelationship","","","C34","C39",""
,"CompositionRelationship","","","C34","C40",""
,"CompositionRelationship","","","C36","C37",""
,"CompositionRelationship","","","C36","C38",""
,"CompositionRelationship","","","C41","C42",""
,"CompositionRelationship","","","C41","C46",""
,"CompositionRelationship","","","C41","C47",""
,"CompositionRelationship","","","C41","C48",""
,"CompositionRelationship","","","C42","C43",""
,"CompositionRelationship","","","C42","C44",""
,"CompositionRelationship","","","C42","C45",""
,"CompositionRelationship","","","C49","C50",""
,"CompositionRelationship","","","C49","C54",""
,"CompositionRelationship","","","C49","C55",""
,"CompositionRelationship","","","C50","C51",""
,"CompositionRelationship","","","C50","C52",""
,"CompositionRelationship","","","C50","C53",""
,"CompositionRelationship","","","C56","C57",""
,"CompositionRelationship","","","C56","C58",""
,"CompositionRelationship","","","C56","C61",""
,"CompositionRelationship","","","C56","C62",""
,"CompositionRelationship","","","C56","C63",""
,"CompositionRelationship","","","C58","C59",""
,"CompositionRelationship","","","C58","C60",""
,"CompositionRelationship","","","C64","C65",""
,"CompositionRelationship","","","C64","C66",""
,"CompositionRelationship","","","C64","C67",""
,"CompositionRelationship","","","C64","C68",""
,"CompositionRelationship","","","C64","C69",""
,"CompositionRelationship","","","C70","C71",""
,"CompositionRelationship","","","C70","C72",""
,"CompositionRelationship","","","C70","C73",""
,"CompositionRelationship","","","C70","C74",""
,"CompositionRelationship","","","C70","C75",""
,"CompositionRelationship","","","C70","C76",""
,"CompositionRelationship","","","C77","C78",""
,"CompositionRelationship","","","C77","C79",""
,"CompositionRelationship","","","C77","C80",""
,"CompositionRelationship","","","C77","C81",""
,"CompositionRelationship","","","C82","C83",""
,"CompositionRelationship","","","C82","C84",""
,"CompositionRelationship","","","C82","C85",""
,"CompositionRelationship","","","C82","C86",""
,"CompositionRelationship","","","BO1","BO2",""
,"CompositionRelationship","","","BO1","BO3",""
,"CompositionRelationship","","","BO1","BO4",""
,"CompositionRelationship","","","BO1","BO5",""
,"CompositionRelationship","","","BO1","BO6",""
,"CompositionRelationship","","","BO1","BO7",""
,"CompositionRelationship","","","BO1","BO8",""
,"CompositionRelationship","","","BO1","BO9",""
,"CompositionRelationship","","","BO1","BO10",""
,"CompositionRelationship","","","BO11","BO12",""
,"CompositionRelationship","","","BO11","BO13",""
,"CompositionRelationship","","","BO11","BO14",""
,"CompositionRelationship","","","BO11","BO15",""
,"CompositionRelationship","","","BO15","BO16",""
,"CompositionRelationship","","","BO15","BO17",""
,"CompositionRelationship","","","BO11","BO18",""
,"CompositionRelationship","","","BO18","BO19",""
,"CompositionRelationship","","","BO18","BO20",""
,"CompositionRelationship","","","BO18","BO21",""
,"CompositionRelationship","","","BO11","BO22",""
,"CompositionRelationship","","","BO23","BO24",""
,"CompositionRelationship","","","BO23","BO25",""
,"CompositionRelationship","","","BO23","BO26",""
,"CompositionRelationship","","","BO23","BO27",""
,"CompositionRelationship","","","BO28","BO29",""
,"CompositionRelationship","","","BO28","BO30",""
,"CompositionRelationship","","","BO28","BO31",""
,"CompositionRelationship","","","BO28","BO32",""
,"CompositionRelationship","","","BO28","BO33",""
,"CompositionRelationship","","","BO33","BO34",""
,"CompositionRelationship","","","BO33","BO35",""
,"CompositionRelationship","","","BO33","BO36",""
,"CompositionRelationship","","","BO28","BO37",""
,"CompositionRelationship","","","BO28","BO38",""
,"CompositionRelationship","","","BO28","BO39",""
,"CompositionRelationship","","","BO40","BO41",""
,"CompositionRelationship","","","BO40","BO42",""
,"CompositionRelationship","","","BO40","BO43",""
,"CompositionRelationship","","","BO44","BO45",""
,"CompositionRelationship","","","BO44","BO46",""
,"ServingRelationship","","","C35","VS1-1",""
,"ServingRelationship","","","C36","VS1-1",""
,"ServingRelationship","","","C37","VS1-2",""
,"ServingRelationship","","","C40","VS1-2",""
,"ServingRelationship","","","C36","VS1-3",""
,"ServingRelationship","","","C39","VS1-3",""
,"ServingRelationship","","","C38","VS1-4",""
,"ServingRelationship","","","C36","VS1-4",""
,"ServingRelationship","","","C39","VS1-5",""
,"ServingRelationship","","","C35","VS1-6",""
,"ServingRelationship","","","C36","VS1-6",""
,"ServingRelationship","","","C46","VS2-1",""
,"ServingRelationship","","","C42","VS2-2",""
,"ServingRelationship","","","C43","VS2-2",""
,"ServingRelationship","","","C44","VS2-2",""
,"ServingRelationship","","","C46","VS2-3",""
,"ServingRelationship","","","C47","VS2-3",""
,"ServingRelationship","","","C50","VS2-4",""
,"ServingRelationship","","","C51","VS2-4",""
,"ServingRelationship","","","C54","VS2-5",""
,"ServingRelationship","","","C55","VS2-6",""
,"ServingRelationship","","","C2","VS3-1",""
,"ServingRelationship","","","C18","VS3-1",""
,"ServingRelationship","","","C2","VS3-2",""
,"ServingRelationship","","","C4","VS3-2",""
,"ServingRelationship","","","C3","VS3-3",""
,"ServingRelationship","","","C11","VS3-3",""
,"ServingRelationship","","","C5","VS3-4",""
,"ServingRelationship","","","C16","VS3-4",""
,"ServingRelationship","","","C65","VS3-5",""
,"ServingRelationship","","","C66","VS3-5",""
,"ServingRelationship","","","C67","VS3-5",""
,"ServingRelationship","","","C68","VS3-6",""
,"ServingRelationship","","","C15","VS3-6",""
,"ServingRelationship","","","C81","VS3-6",""
,"ServingRelationship","","","C23","VS4-1",""
,"ServingRelationship","","","C83","VS4-1",""
,"ServingRelationship","","","C24","VS4-2",""
,"ServingRelationship","","","C25","VS4-2",""
,"ServingRelationship","","","C26","VS4-2",""
,"ServingRelationship","","","C27","VS4-3",""
,"ServingRelationship","","","C28","VS4-3",""
,"ServingRelationship","","","C29","VS4-3",""
,"ServingRelationship","","","C3","VS4-4",""
,"ServingRelationship","","","C6","VS4-4",""
,"ServingRelationship","","","C31","VS4-4",""
,"ServingRelationship","","","C32","VS4-5",""
,"ServingRelationship","","","C31","VS4-5",""
,"ServingRelationship","","","C33","VS4-5",""
,"ServingRelationship","","","C30","VS4-6",""
,"ServingRelationship","","","C65","VS4-6",""
,"ServingRelationship","","","C67","VS4-6",""
,"ServingRelationship","","","C57","VS5-1",""
,"ServingRelationship","","","C58","VS5-2",""
,"ServingRelationship","","","C61","VS5-2",""
,"ServingRelationship","","","C59","VS5-3",""
,"ServingRelationship","","","C60","VS5-3",""
,"ServingRelationship","","","C61","VS5-4",""
,"ServingRelationship","","","C83","VS5-4",""
,"ServingRelationship","","","C62","VS5-5",""
,"ServingRelationship","","","C63","VS5-5",""
,"ServingRelationship","","","C62","VS5-6",""
,"ServingRelationship","","","C63","VS5-6",""
,"ServingRelationship","","","C70","C1",""
,"ServingRelationship","","","C70","C22",""
,"ServingRelationship","","","C77","C3",""
,"ServingRelationship","","","C64","C1",""
,"ServingRelationship","","","C64","C22",""
,"ServingRelationship","","","C82","C56",""
,"ServingRelationship","","","C56","C1",""
,"ServingRelationship","","","C34","C41",""
,"AssociationRelationship","","","C35","BO29",""
,"AssociationRelationship","","","C36","BO30",""
,"AssociationRelationship","","","C36","BO31",""
,"AssociationRelationship","","","C36","BO32",""
,"AssociationRelationship","","","C37","BO32",""
,"AssociationRelationship","","","C38","BO31",""
,"AssociationRelationship","","","C39","BO29",""
,"AssociationRelationship","","","C40","BO33",""
,"AssociationRelationship","","","C42","BO33",""
,"AssociationRelationship","","","C43","BO31",""
,"AssociationRelationship","","","C44","BO33",""
,"AssociationRelationship","","","C45","BO33",""
,"AssociationRelationship","","","C46","BO38",""
,"AssociationRelationship","","","C47","BO35",""
,"AssociationRelationship","","","C47","BO36",""
,"AssociationRelationship","","","C48","BO38",""
,"AssociationRelationship","","","C50","BO33",""
,"AssociationRelationship","","","C51","BO34",""
,"AssociationRelationship","","","C52","BO35",""
,"AssociationRelationship","","","C52","BO36",""
,"AssociationRelationship","","","C53","BO33",""
,"AssociationRelationship","","","C54","BO39",""
,"AssociationRelationship","","","C54","BO38",""
,"AssociationRelationship","","","C55","BO37",""
,"AssociationRelationship","","","C2","BO4",""
,"AssociationRelationship","","","C2","BO7",""
,"AssociationRelationship","","","C3","BO12",""
,"AssociationRelationship","","","C3","BO13",""
,"AssociationRelationship","","","C3","BO14",""
,"AssociationRelationship","","","C7","BO12",""
,"AssociationRelationship","","","C7","BO10",""
,"AssociationRelationship","","","C8","BO12",""
,"AssociationRelationship","","","C8","BO6",""
,"AssociationRelationship","","","C9","BO12",""
,"AssociationRelationship","","","C10","BO15",""
,"AssociationRelationship","","","C10","BO16",""
,"AssociationRelationship","","","C11","BO13",""
,"AssociationRelationship","","","C4","BO12",""
,"AssociationRelationship","","","C4","BO22",""
,"AssociationRelationship","","","C12","BO12",""
,"AssociationRelationship","","","C13","BO12",""
,"AssociationRelationship","","","C14","BO12",""
,"AssociationRelationship","","","C14","BO22",""
,"AssociationRelationship","","","C15","BO22",""
,"AssociationRelationship","","","C5","BO12",""
,"AssociationRelationship","","","C5","BO14",""
,"AssociationRelationship","","","C16","BO12",""
,"AssociationRelationship","","","C17","BO12",""
,"AssociationRelationship","","","C18","BO14",""
,"AssociationRelationship","","","C6","BO1",""
,"AssociationRelationship","","","C19","BO1",""
,"AssociationRelationship","","","C20","BO8",""
,"AssociationRelationship","","","C21","BO1",""
,"AssociationRelationship","","","C23","BO2",""
,"AssociationRelationship","","","C24","BO2",""
,"AssociationRelationship","","","C25","BO2",""
,"AssociationRelationship","","","C26","BO2",""
,"AssociationRelationship","","","C26","BO5",""
,"AssociationRelationship","","","C26","BO9",""
,"AssociationRelationship","","","C27","BO3",""
,"AssociationRelationship","","","C28","BO41",""
,"AssociationRelationship","","","C29","BO5",""
,"AssociationRelationship","","","C29","BO6",""
,"AssociationRelationship","","","C29","BO42",""
,"AssociationRelationship","","","C30","BO3",""
,"AssociationRelationship","","","C31","BO46",""
,"AssociationRelationship","","","C32","BO45",""
,"AssociationRelationship","","","C33","BO18",""
,"AssociationRelationship","","","C33","BO21",""
,"AssociationRelationship","","","C57","BO24",""
,"AssociationRelationship","","","C58","BO25",""
,"AssociationRelationship","","","C59","BO25",""
,"AssociationRelationship","","","C60","BO25",""
,"AssociationRelationship","","","C60","BO15",""
,"AssociationRelationship","","","C61","BO24",""
,"AssociationRelationship","","","C62","BO26",""
,"AssociationRelationship","","","C63","BO27",""
,"AssociationRelationship","","","C65","BO19",""
,"AssociationRelationship","","","C66","BO19",""
,"AssociationRelationship","","","C67","BO18",""
,"AssociationRelationship","","","C67","BO21",""
,"AssociationRelationship","","","C68","BO12",""
,"AssociationRelationship","","","C69","BO20",""
,"AssociationRelationship","","","C69","BO22",""
,"AssociationRelationship","","","C71","BO5",""
,"AssociationRelationship","","","C72","BO6",""
,"AssociationRelationship","","","C73","BO8",""
,"AssociationRelationship","","","C75","BO9",""
,"AssociationRelationship","","","C76","BO3",""
,"AssociationRelationship","","","C78","BO13",""
,"AssociationRelationship","","","C80","BO16",""
,"AssociationRelationship","","","C81","BO13",""
,"AssociationRelationship","","","C83","BO41",""
,"AssociationRelationship","","","C84","BO42",""
,"AssociationRelationship","","","C85","BO41",""
