"ID","Type","Name","Documentation","Source","Target","Specialization"
"","CompositionRelationship","","","cap_02_02","cap_02_02_01",""
"","CompositionRelationship","","","cap_02_02","cap_02_02_02",""
"","CompositionRelationship","","","cap_03","cap_03_01",""
"","CompositionRelationship","","","cap_03","cap_03_02",""
"","CompositionRelationship","","","cap_03_01","cap_03_01_01",""
"","CompositionRelationship","","","cap_03_01","cap_03_01_02",""
"","CompositionRelationship","","","cap_03_02","cap_03_02_01",""
"","CompositionRelationship","","","cap_03_02","cap_03_02_02",""
"","CompositionRelationship","","","cap_04","cap_04_01",""
"","CompositionRelationship","","","cap_04","cap_04_02",""
"","CompositionRelationship","","","cap_04_01","cap_04_01_01",""
"","CompositionRelationship","","","cap_04_01","cap_04_01_02",""
"","CompositionRelationship","","","cap_04_02","cap_04_02_01",""
"","CompositionRelationship","","","cap_04_02","cap_04_02_02",""
"","CompositionRelationship","","","cap_05","cap_05_01",""
"","CompositionRelationship","","","cap_05","cap_05_02",""
"","CompositionRelationship","","","cap_05_01","cap_05_01_01",""
"","CompositionRelationship","","","cap_05_01","cap_05_01_02",""
"","CompositionRelationship","","","cap_05_02","cap_05_02_01",""
"","CompositionRelationship","","","cap_05_02","cap_05_02_02",""
"","CompositionRelationship","","","cap_06","cap_06_01",""
"","CompositionRelationship","","","cap_06","cap_06_02",""
"","CompositionRelationship","","","cap_06_01","cap_06_01_01",""
"","CompositionRelationship","","","cap_06_01","cap_06_01_02",""
"","CompositionRelationship","","","cap_06_02","cap_06_02_01",""
"","CompositionRelationship","","","cap_06_02","cap_06_02_02",""
"","CompositionRelationship","","","bo_01","bo_01_01",""
"","CompositionRelationship","","","bo_01","bo_01_02",""
"","CompositionRelationship","","","bo_01","bo_01_03",""
"","CompositionRelationship","","","bo_01_01","bo_01_01_01",""
"","CompositionRelationship","","","bo_01_01","bo_01_01_02",""
"","CompositionRelationship","","","bo_01_02","bo_01_02_01",""
"","CompositionRelationship","","","bo_01_02","bo_01_02_02",""
"","CompositionRelationship","","","bo_01_03","bo_01_03_01",""
"","CompositionRelationship","","","bo_01_03","bo_01_03_02",""
"","CompositionRelationship","","","bo_02","bo_02_01",""
"","CompositionRelationship","","","bo_02","bo_02_02",""
"","CompositionRelationship","","","bo_02_01","bo_02_01_01",""
"","CompositionRelationship","","","bo_02_01","bo_02_01_02",""
"","CompositionRelationship","","","bo_02_02","bo_02_02_01",""
"","CompositionRelationship","","","bo_02_02","bo_02_02_02",""
"","ServingRelationship","","","cap_01","vs_01",""
"","ServingRelationship","","","cap_01","vs_02",""
"","ServingRelationship","","","cap_02","vs_04",""
"","ServingRelationship","","","cap_02","vs_05",""
"","ServingRelationship","","","cap_03","vs_03",""
"","ServingRelationship","","","cap_04","vs_03",""
"","ServingRelationship","","","cap_05","vs_04",""
"","ServingRelationship","","","cap_05","vs_05",""
"","ServingRelationship","","","cap_05","vs_02",""
"","ServingRelationship","","","cap_06","vs_02",""
"","ServingRelationship","","","cap_01_01","vs_01_01",""
"","ServingRelationship","","","cap_01_01","vs_01_02",""
"","ServingRelationship","","","cap_01_02","vs_01_01",""
"","ServingRelationship","","","cap_01_02","vs_01_02",""
"","ServingRelationship","","","cap_01_02","vs_02_02",""
"","ServingRelationship","","","cap_02_01","vs_04_01",""
"","ServingRelationship","","","cap_02_01","vs_04_02",""
"","ServingRelationship","","","cap_02_01","vs_05_01",""
"","ServingRelationship","","","cap_02_02","vs_05_02",""
"","ServingRelationship","","","cap_03_01","vs_03_01",""
"","ServingRelationship","","","cap_03_02","vs_03_01",""
"","ServingRelationship","","","cap_04_01","vs_03_02",""
"","ServingRelationship","","","cap_05_01","vs_04_01",""
"","ServingRelationship","","","cap_05_01","vs_05_01",""
"","ServingRelationship","","","cap_05_01","vs_05_02",""
"","ServingRelationship","","","cap_05_01","vs_02_02",""
"","ServingRelationship","","","cap_06_01","vs_02_01",""
"","ServingRelationship","","","cap_06_02","vs_02_01",""
"","ServingRelationship","","","cap_01_01_01","vs_01_01_01",""
"","ServingRelationship","","","cap_01_01_02","vs_01_02_02",""
"","ServingRelationship","","","cap_01_02_01","vs_01_01_02",""
"","ServingRelationship","","","cap_01_02_02","vs_01_02_01",""
"","ServingRelationship","","","cap_01_02_02","vs_02_02_02",""
"","ServingRelationship","","","cap_02_01_01","vs_04_01_02",""
"","ServingRelationship","","","cap_02_01_01","vs_05_01_02",""
"","ServingRelationship","","","cap_02_01_02","vs_04_02_01",""
"","ServingRelationship","","","cap_02_01_03","vs_04_02_02",""
"","ServingRelationship","","","cap_02_02_02","vs_05_02_01",""
"","ServingRelationship","","","cap_03_01_02","vs_03_01_01",""
"","ServingRelationship","","","cap_03_02_01","vs_03_01_02",""
"","ServingRelationship","","","cap_04_01_01","vs_03_02_01",""
"","ServingRelationship","","","cap_04_01_02","vs_03_02_02",""
"","ServingRelationship","","","cap_05_01_01","vs_04_01_01",""
"","ServingRelationship","","","cap_05_01_01","vs_05_01_01",""
"","ServingRelationship","","","cap_05_01_02","vs_05_02_02",""
"","ServingRelationship","","","cap_05_01_02","vs_02_02_01",""
"","ServingRelationship","","","cap_06_01_01","vs_02_01_01",""
"","ServingRelationship","","","cap_06_02_01","vs_02_01_02",""
"","ServingRelationship","","","cap_05","cap_02",""
"","ServingRelationship","","","cap_04_02","cap_04_01",""
"","ServingRelationship","","","cap_02_02","cap_02_01",""
"","ServingRelationship","","","cap_05_02","cap_02_01",""
"","ServingRelationship","","","cap_03_01_01","cap_03_01_02",""
"","ServingRelationship","","","cap_04_02_01","cap_04_01_01",""
"","ServingRelationship","","","cap_04_02_02","cap_04_01_01",""
"","ServingRelationship","","","cap_02_02_01","cap_02_01_02",""
"","ServingRelationship","","","cap_05_02_01","cap_02_01_01",""
"","ServingRelationship","","","cap_05_02_02","cap_02_01_01",""
"","AssociationRelationship","","","cap_01","bo_01",""
"","AssociationRelationship","","","cap_02","bo_01",""
"","AssociationRelationship","","","cap_02","bo_02",""
"","AssociationRelationship","","","cap_03","bo_02",""
"","AssociationRelationship","","","cap_04","bo_01",""
"","AssociationRelationship","","","cap_05","bo_02",""
"","AssociationRelationship","","","cap_06","bo_01",""
"","AssociationRelationship","","","cap_01_01","bo_01_01",""
"","AssociationRelationship","","","cap_01_02","bo_01_01",""
"","AssociationRelationship","","","cap_02_01","bo_01_02",""
"","AssociationRelationship","","","cap_02_01","bo_02_02",""
"","AssociationRelationship","","","cap_02_02","bo_01_02",""
"","AssociationRelationship","","","cap_03_01","bo_02_01",""
"","AssociationRelationship","","","cap_03_02","bo_02_01",""
"","AssociationRelationship","","","cap_04_01","bo_01_01",""
"","AssociationRelationship","","","cap_05_02","bo_02_02",""
"","AssociationRelationship","","","cap_06_01","bo_01_03",""
"","AssociationRelationship","","","cap_06_02","bo_01_03",""
"","AssociationRelationship","","","cap_01_01_01","bo_01_01_01",""
"","AssociationRelationship","","","cap_01_02_01","bo_01_01_01",""
"","AssociationRelationship","","","cap_02_01_01","bo_02_02_01",""
"","AssociationRelationship","","","cap_02_01_03","bo_01_02_01",""
"","AssociationRelationship","","","cap_02_02_01","bo_01_02_02",""
"","AssociationRelationship","","","cap_03_01_02","bo_02_01_01",""
"","AssociationRelationship","","","cap_03_02_01","bo_02_01_02",""
"","AssociationRelationship","","","cap_04_01_02","bo_01_01_02",""
"","AssociationRelationship","","","cap_05_02_01","bo_02_02_02",""
"","AssociationRelationship","","","cap_06_01_01","bo_01_03_01",""
"","AssociationRelationship","","","cap_06_02_01","bo_01_03_02",""
