"ID","Type","Name","Documentation","Source","Target","Specialization"
"","CompositionRelationship","","","CAP_L1_TRM","CAP_L2_TRM_S",""
"","CompositionRelationship","","","CAP_L1_MSR","CAP_L2_MSR_C",""
"","CompositionRelationship","","","CAP_L1_MSR","CAP_L2_MSR_D",""
"","CompositionRelationship","","","BO_L0_GA","BO_L1_TDI",""
"","CompositionRelationship","","","BO_L0_GA","BO_L1_AHR",""
"","CompositionRelationship","","","BO_L0_GA","BO_L1_MWO",""
"","CompositionRelationship","","","BO_L1_TDI","BO_L2_PL",""
"","CompositionRelationship","","","BO_L1_TDI","BO_L2_SS",""
"","CompositionRelationship","","","BO_L1_TDI","BO_L2_TR",""
"","CompositionRelationship","","","BO_L1_AHR","BO_L2_AHR_CD",""
"","CompositionRelationship","","","BO_L1_AHR","BO_L2_AHR_RA",""
"","CompositionRelationship","","","BO_L1_MWO","BO_L2_MWO_D",""
"","CompositionRelationship","","","BO_L1_MWO","BO_L2_MWO_S",""
"","CompositionRelationship","","","BO_L0_GS","BO_L1_RTGD",""
"","CompositionRelationship","","","BO_L0_GS","BO_L1_GTM",""
"","CompositionRelationship","","","BO_L0_GS","BO_L1_OR",""
"","CompositionRelationship","","","BO_L1_RTGD","BO_L2_SCADAM",""
"","CompositionRelationship","","","BO_L1_RTGD","BO_L2_PMUD",""
"","CompositionRelationship","","","BO_L1_GTM","BO_L2_GTM_N",""
"","CompositionRelationship","","","BO_L1_GTM","BO_L2_GTM_C",""
"","CompositionRelationship","","","BO_L1_OR","BO_L2_OR_L",""
"","CompositionRelationship","","","BO_L1_OR","BO_L2_OR_R",""
"","CompositionRelationship","","","BO_L0_GSA","BO_L1_IA",""
"","CompositionRelationship","","","BO_L0_GSA","BO_L1_TSR",""
"","CompositionRelationship","","","BO_L0_GSA","BO_L1_CMD",""
"","CompositionRelationship","","","BO_L1_IA","BO_L2_IA_T",""
"","CompositionRelationship","","","BO_L1_IA","BO_L2_IA_TS",""
"","CompositionRelationship","","","BO_L1_TSR","BO_L2_TSR_R",""
"","CompositionRelationship","","","BO_L1_TSR","BO_L2_TSR_S",""
"","CompositionRelationship","","","BO_L1_CMD","BO_L2_CMD_I",""
"","CompositionRelationship","","","BO_L1_CMD","BO_L2_CMD_P",""
"","ServingRelationship","","","CAP_L0_GAM","VS_L0_DMG",""
"","ServingRelationship","","","CAP_L1_ND","VS_L1_DMG_PD",""
"","ServingRelationship","","","CAP_L2_ICP","VS_L2_DMG_1",""
"","ServingRelationship","","","CAP_L2_BIDE","VS_L2_DMG_2",""
"","ServingRelationship","","","CAP_L1_AC","VS_L1_DMG_B",""
"","ServingRelationship","","","CAP_L2_BCPM","VS_L2_DMG_3",""
"","ServingRelationship","","","CAP_L1_AOM","VS_L1_DMG_M",""
"","ServingRelationship","","","CAP_L2_RIT","VS_L2_DMG_4",""
"","ServingRelationship","","","CAP_L0_RTGC","VS_L0_DE",""
"","ServingRelationship","","","CAP_L1_SMC","VS_L1_DE_OP",""
"","ServingRelationship","","","CAP_L2_LGF_DF","VS_L2_DE_1",""
"","ServingRelationship","","","CAP_L2_ASD","VS_L2_DE_2",""
"","ServingRelationship","","","CAP_L2_SCSO","VS_L2_DE_3",""
"","ServingRelationship","","","CAP_L1_IRM","VS_L1_DE_RS",""
"","ServingRelationship","","","CAP_L2_FSR","VS_L2_DE_4",""
"","ServingRelationship","","","CAP_L0_GSP","VS_L0_CNS",""
"","ServingRelationship","","","CAP_L1_CCM","VS_L1_CNS_PS",""
"","ServingRelationship","","","CAP_L2_IRP","VS_L2_CNS_1",""
"","ServingRelationship","","","CAP_L2_NTP","VS_L2_CNS_2",""
"","ServingRelationship","","","CAP_L1_CI","VS_L1_CNS_IE",""
"","ServingRelationship","","","CAP_L2_CDE","VS_L2_CNS_3",""
"","ServingRelationship","","","CAP_L2_CCE","VS_L2_CNS_4",""
"","ServingRelationship","","","CAP_L0_EMO","CAP_L0_RTGC",""
"","ServingRelationship","","","CAP_L1_TRM","CAP_L1_SBO",""
"","ServingRelationship","","","CAP_L1_MSR","CAP_L1_MB",""
"","ServingRelationship","","","CAP_L2_AHRA","CAP_L2_ICP",""
"","ServingRelationship","","","CAP_L1_SAP","CAP_L1_ND",""
"","ServingRelationship","","","CAP_L1_ND","CAP_L1_CCM",""
"","ServingRelationship","","","CAP_L1_LGF","CAP_L1_SMC",""
"","ServingRelationship","","","CAP_L1_SBO","CAP_L1_SMC",""
"","ServingRelationship","","","CAP_L2_PCBM","CAP_L2_RIT",""
"","ServingRelationship","","","CAP_L2_VM","CAP_L2_RIT",""
"","ServingRelationship","","","CAP_L2_LGF_GF","CAP_L2_LGF_DF",""
"","ServingRelationship","","","CAP_L2_EDO","CAP_L2_SCSO",""
"","ServingRelationship","","","CAP_L2_ODL","CAP_L2_FSR",""
"","ServingRelationship","","","CAP_L2_TRM_S","CAP_L2_CM",""
"","ServingRelationship","","","CAP_L0_GAM","CAP_L0_GSP",""
"","ServingRelationship","","","CAP_L1_SMC","CAP_L1_IRM",""
"","AssociationRelationship","","","CAP_L0_GAM","BO_L0_GA",""
"","AssociationRelationship","","","CAP_L1_SAP","BO_L1_AHR",""
"","AssociationRelationship","","","CAP_L2_AHRA","BO_L2_AHR_RA",""
"","AssociationRelationship","","","CAP_L1_ND","BO_L1_TDI",""
"","AssociationRelationship","","","CAP_L2_NTP","BO_L2_GTM_N",""
"","AssociationRelationship","","","CAP_L2_BIDE","BO_L2_PL",""
"","AssociationRelationship","","","CAP_L2_BIDE","BO_L2_SS",""
"","AssociationRelationship","","","CAP_L2_BIDE","BO_L2_TR",""
"","AssociationRelationship","","","CAP_L2_BCPM","BO_L2_MWO_D",""
"","AssociationRelationship","","","CAP_L1_AOM","BO_L1_MWO",""
"","AssociationRelationship","","","CAP_L2_PCBM","BO_L2_AHR_CD",""
"","AssociationRelationship","","","CAP_L2_RIT","BO_L2_PL",""
"","AssociationRelationship","","","CAP_L2_RIT","BO_L2_SS",""
"","AssociationRelationship","","","CAP_L2_RIT","BO_L2_TR",""
"","AssociationRelationship","","","CAP_L2_VM","BO_L2_PL",""
"","AssociationRelationship","","","CAP_L0_RTGC","BO_L0_GS",""
"","AssociationRelationship","","","CAP_L1_LGF","BO_L1_RTGD",""
"","AssociationRelationship","","","CAP_L2_LGF_DF","BO_L1_RTGD",""
"","AssociationRelationship","","","CAP_L2_LGF_GF","BO_L1_RTGD",""
"","AssociationRelationship","","","CAP_L1_SMC","BO_L1_RTGD",""
"","AssociationRelationship","","","CAP_L2_SCSO","BO_L2_SCADAM",""
"","AssociationRelationship","","","CAP_L2_EDO","BO_L2_PMUD",""
"","AssociationRelationship","","","CAP_L2_ODL","BO_L2_OR_L",""
"","AssociationRelationship","","","CAP_L1_SBO","BO_L1_GTM",""
"","AssociationRelationship","","","CAP_L2_FVR","BO_L2_GTM_N",""
"","AssociationRelationship","","","CAP_L2_ASD","BO_L2_GTM_C",""
"","AssociationRelationship","","","CAP_L2_CM","BO_L2_GTM_N",""
"","AssociationRelationship","","","CAP_L1_IRM","BO_L1_OR",""
"","AssociationRelationship","","","CAP_L2_FSR","BO_L2_OR_R",""
"","AssociationRelationship","","","CAP_L2_FCDC","BO_L2_MWO_S",""
"","AssociationRelationship","","","CAP_L2_COC","BO_L2_OR_L",""
"","AssociationRelationship","","","CAP_L0_GSP","BO_L0_GSA",""
"","AssociationRelationship","","","CAP_L1_CCM","BO_L1_IA",""
"","AssociationRelationship","","","CAP_L2_IRP","BO_L2_IA_T",""
"","AssociationRelationship","","","CAP_L1_CI","BO_L1_IA",""
"","AssociationRelationship","","","CAP_L2_CDE","BO_L2_IA_TS",""
"","AssociationRelationship","","","CAP_L2_CCE","BO_L2_PL",""
"","AssociationRelationship","","","CAP_L2_CCE","BO_L2_SS",""
"","AssociationRelationship","","","CAP_L2_CCE","BO_L2_TR",""
"","AssociationRelationship","","","CAP_L1_MB","BO_L1_CMD",""
"","AssociationRelationship","","","CAP_L2_MDC","BO_L2_CMD_I",""
"","AssociationRelationship","","","CAP_L2_UDP","BO_L2_CMD_P",""
"","AssociationRelationship","","","CAP_L2_BI","BO_L1_CMD",""
"","AssociationRelationship","","","CAP_L1_TRM","BO_L1_TSR",""
"","AssociationRelationship","","","CAP_L2_TRM_AR","BO_L2_TSR_R",""
"","AssociationRelationship","","","CAP_L2_TRM_S","BO_L2_TSR_S",""
"","AssociationRelationship","","","CAP_L1_MSR","BO_L1_CMD",""
"","AssociationRelationship","","","CAP_L2_MSR_C","BO_L1_CMD",""
"","AssociationRelationship","","","CAP_L2_MSR_D","BO_L1_CMD",""
"","AssociationRelationship","","","CAP_L1_ND","BO_L1_GTM",""
