"ID","Type","Name","Documentation","Source","Target","Specialization"
"","CompositionRelationship","","","B0","B1",""
"","CompositionRelationship","","","B0","B2",""
"","CompositionRelationship","","","B0","B3",""
"","CompositionRelationship","","","B0","B4",""
"","CompositionRelationship","","","B0","B5",""
"","CompositionRelationship","","","B0","B6",""
"","CompositionRelationship","","","B0","B7",""
"","CompositionRelationship","","","B1","B101",""
"","CompositionRelationship","","","B1","B102",""
"","CompositionRelationship","","","B1","B103",""
"","CompositionRelationship","","","B1","B104",""
"","CompositionRelationship","","","B1","B105",""
"","CompositionRelationship","","","B1","B106",""
"","CompositionRelationship","","","B1","B107",""
"","CompositionRelationship","","","B1","B108",""
"","CompositionRelationship","","","B2","B201",""
"","CompositionRelationship","","","B2","B202",""
"","CompositionRelationship","","","B2","B203",""
"","CompositionRelationship","","","B2","B204",""
"","CompositionRelationship","","","B2","B205",""
"","CompositionRelationship","","","B2","B206",""
"","CompositionRelationship","","","B3","B301",""
"","CompositionRelationship","","","B3","B302",""
"","CompositionRelationship","","","B3","B303",""
"","CompositionRelationship","","","B3","B304",""
"","CompositionRelationship","","","B3","B305",""
"","CompositionRelationship","","","B3","B306",""
"","CompositionRelationship","","","B3","B307",""
"","CompositionRelationship","","","B4","B401",""
"","CompositionRelationship","","","B4","B402",""
"","CompositionRelationship","","","B4","B403",""
"","CompositionRelationship","","","B4","B404",""
"","CompositionRelationship","","","B4","B405",""
"","CompositionRelationship","","","B4","B406",""
"","CompositionRelationship","","","B4","B407",""
"","CompositionRelationship","","","B4","B408",""
"","CompositionRelationship","","","B4","B409",""
"","CompositionRelationship","","","B4","B410",""
"","CompositionRelationship","","","B4","B411",""
"","CompositionRelationship","","","B5","B501",""
"","CompositionRelationship","","","B5","B502",""
"","CompositionRelationship","","","B5","B503",""
"","CompositionRelationship","","","B5","B504",""
"","CompositionRelationship","","","B6","B601",""
"","CompositionRelationship","","","B6","B602",""
"","CompositionRelationship","","","B6","B603",""
"","CompositionRelationship","","","B6","B604",""
"","CompositionRelationship","","","B6","B605",""
"","CompositionRelationship","","","B7","B701",""
"","CompositionRelationship","","","B7","B702",""
"","CompositionRelationship","","","V0_1","V1_1_1",""
"","CompositionRelationship","","","V1_1_1","V2_1_1",""
"","CompositionRelationship","","","V1_1_1","V2_1_2",""
"","CompositionRelationship","","","V1_1_1","V2_1_3",""
"","CompositionRelationship","","","V1_1_1","V2_1_4",""
"","CompositionRelationship","","","V1_1_1","V2_1_5",""
"","CompositionRelationship","","","V0_2","V1_2_1",""
"","CompositionRelationship","","","V0_2","V1_2_2",""
"","CompositionRelationship","","","V0_2","V1_2_3",""
"","CompositionRelationship","","","V1_2_1","V2_2_1",""
"","CompositionRelationship","","","V1_2_2","V2_2_2",""
"","CompositionRelationship","","","V1_2_1","V2_2_3",""
"","CompositionRelationship","","","V1_2_3","V2_2_4",""
"","CompositionRelationship","","","V1_2_1","V2_2_5",""
"","CompositionRelationship","","","V0_3","V1_3_1",""
"","CompositionRelationship","","","V0_3","V1_3_2",""
"","CompositionRelationship","","","V0_3","V1_3_3",""
"","CompositionRelationship","","","V0_3","V1_3_4",""
"","CompositionRelationship","","","V1_3_1","V2_3_1",""
"","CompositionRelationship","","","V1_3_1","V2_3_2",""
"","CompositionRelationship","","","V1_3_1","V2_3_3",""
"","CompositionRelationship","","","V1_3_2","V2_3_4",""
"","CompositionRelationship","","","V1_3_2","V2_3_5",""
"","CompositionRelationship","","","V1_3_2","V2_3_6",""
"","CompositionRelationship","","","V1_3_2","V2_3_7",""
"","CompositionRelationship","","","V1_3_3","V2_3_8",""
"","CompositionRelationship","","","V1_3_2","V2_3_9",""
"","CompositionRelationship","","","V1_3_4","V2_3_10",""
"","CompositionRelationship","","","V0_4","V1_4_1",""
"","CompositionRelationship","","","V0_4","V1_4_2",""
"","CompositionRelationship","","","V0_4","V1_4_3",""
"","CompositionRelationship","","","V0_4","V1_4_4",""
"","CompositionRelationship","","","V1_4_1","V2_4_1",""
"","CompositionRelationship","","","V1_4_1","V2_4_2",""
"","CompositionRelationship","","","V1_4_1","V2_4_3",""
"","CompositionRelationship","","","V1_4_2","V2_4_4",""
"","CompositionRelationship","","","V1_4_2","V2_4_5",""
"","CompositionRelationship","","","V1_4_1","V2_4_6",""
"","CompositionRelationship","","","V1_4_1","V2_4_7",""
"","CompositionRelationship","","","V1_4_4","V2_4_8",""
"","CompositionRelationship","","","V1_4_3","V2_4_9",""
"","CompositionRelationship","","","V0_5","V1_5_1",""
"","CompositionRelationship","","","V0_5","V1_5_2",""
"","CompositionRelationship","","","V1_5_1","V2_5_1",""
"","CompositionRelationship","","","V1_5_1","V2_5_2",""
"","CompositionRelationship","","","V1_5_1","V2_5_3",""
"","CompositionRelationship","","","V1_5_2","V2_5_4",""
"","CompositionRelationship","","","V1_5_2","V2_5_5",""
"","CompositionRelationship","","","V1_5_2","V2_5_6",""
"","CompositionRelationship","","","V1_5_2","V2_5_7",""
"","CompositionRelationship","","","V1_5_2","V2_5_8",""
"","ServingRelationship","","","C0","V0_1",""
"","ServingRelationship","","","C0","V0_2",""
"","ServingRelationship","","","C0","V0_3",""
"","ServingRelationship","","","C0","V0_4",""
"","ServingRelationship","","","C0","V0_5",""
"","AssociationRelationship","","","C0","B0",""
"","ServingRelationship","","","C4","V1_1_1",""
"","ServingRelationship","","","C3","V1_2_1",""
"","ServingRelationship","","","C1","V1_2_2",""
"","ServingRelationship","","","C2","V1_2_3",""
"","ServingRelationship","","","C2","V1_3_1",""
"","ServingRelationship","","","C4","V1_3_2",""
"","ServingRelationship","","","C1","V1_3_3",""
"","ServingRelationship","","","C7","V1_3_4",""
"","ServingRelationship","","","C1","V1_4_1",""
"","ServingRelationship","","","C3","V1_4_2",""
"","ServingRelationship","","","C5","V1_4_3",""
"","ServingRelationship","","","C7","V1_4_4",""
"","ServingRelationship","","","C5","V1_5_1",""
"","ServingRelationship","","","C6","V1_5_2",""
"","AssociationRelationship","","","C1","B1",""
"","AssociationRelationship","","","C2","B2",""
"","AssociationRelationship","","","C3","B3",""
"","AssociationRelationship","","","C4","B4",""
"","AssociationRelationship","","","C5","B5",""
"","AssociationRelationship","","","C6","B6",""
"","AssociationRelationship","","","C7","B7",""
"","ServingRelationship","","","C2","C4",""
"","ServingRelationship","","","C1","C7",""
"","ServingRelationship","","","C3","C1",""
"","ServingRelationship","","","C7","C5",""
"","ServingRelationship","","","C3","C7",""
"","ServingRelationship","","","C5","C6",""
"","ServingRelationship","","","C401","V2_1_1",""
"","ServingRelationship","","","C402","V2_1_2",""
"","ServingRelationship","","","C403","V2_1_3",""
"","ServingRelationship","","","C404","V2_1_4",""
"","ServingRelationship","","","C405","V2_1_5",""
"","ServingRelationship","","","C301","V2_2_1",""
"","ServingRelationship","","","C101","V2_2_2",""
"","ServingRelationship","","","C302","V2_2_3",""
"","ServingRelationship","","","C202","V2_2_4",""
"","ServingRelationship","","","C303","V2_2_5",""
"","ServingRelationship","","","C203","V2_3_1",""
"","ServingRelationship","","","C204","V2_3_2",""
"","ServingRelationship","","","C205","V2_3_3",""
"","ServingRelationship","","","C407","V2_3_4",""
"","ServingRelationship","","","C408","V2_3_5",""
"","ServingRelationship","","","C409","V2_3_6",""
"","ServingRelationship","","","C410","V2_3_7",""
"","ServingRelationship","","","C103","V2_3_8",""
"","ServingRelationship","","","C411","V2_3_9",""
"","ServingRelationship","","","C701","V2_3_10",""
"","ServingRelationship","","","C104","V2_4_1",""
"","ServingRelationship","","","C105","V2_4_2",""
"","ServingRelationship","","","C106","V2_4_3",""
"","ServingRelationship","","","C306","V2_4_4",""
"","ServingRelationship","","","C307","V2_4_5",""
"","ServingRelationship","","","C107","V2_4_6",""
"","ServingRelationship","","","C108","V2_4_7",""
"","ServingRelationship","","","C702","V2_4_8",""
"","ServingRelationship","","","C501","V2_4_9",""
"","ServingRelationship","","","C502","V2_5_1",""
"","ServingRelationship","","","C503","V2_5_2",""
"","ServingRelationship","","","C504","V2_5_3",""
"","ServingRelationship","","","C601","V2_5_4",""
"","ServingRelationship","","","C602","V2_5_5",""
"","ServingRelationship","","","C603","V2_5_6",""
"","ServingRelationship","","","C604","V2_5_7",""
"","ServingRelationship","","","C605","V2_5_8",""
"","ServingRelationship","","","C406","C401",""
"","ServingRelationship","","","C406","C402",""
"","ServingRelationship","","","C201","C402",""
"","ServingRelationship","","","C406","C403",""
"","ServingRelationship","","","C405","C404",""
"","ServingRelationship","","","C304","C301",""
"","ServingRelationship","","","C102","C101",""
"","ServingRelationship","","","C201","C202",""
"","ServingRelationship","","","C305","C303",""
"","ServingRelationship","","","C405","C203",""
"","ServingRelationship","","","C206","C204",""
"","ServingRelationship","","","C206","C205",""
"","ServingRelationship","","","C405","C407",""
"","ServingRelationship","","","C404","C408",""
"","ServingRelationship","","","C202","C408",""
"","ServingRelationship","","","C406","C409",""
"","ServingRelationship","","","C409","C410",""
"","ServingRelationship","","","C406","C411",""
"","ServingRelationship","","","C102","C701",""
"","ServingRelationship","","","C304","C104",""
"","ServingRelationship","","","C301","C105",""
"","ServingRelationship","","","C202","C105",""
"","ServingRelationship","","","C303","C306",""
"","ServingRelationship","","","C302","C306",""
"","ServingRelationship","","","C303","C307",""
"","ServingRelationship","","","C108","C107",""
"","ServingRelationship","","","C307","C702",""
"","ServingRelationship","","","C305","C501",""
"","ServingRelationship","","","C702","C502",""
"","ServingRelationship","","","C304","C503",""
"","ServingRelationship","","","C504","C601",""
"","ServingRelationship","","","C602","C603",""
"","ServingRelationship","","","C603","C605",""
"","AssociationRelationship","","","C101","B101",""
"","AssociationRelationship","","","C102","B102",""
"","AssociationRelationship","","","C103","B103",""
"","AssociationRelationship","","","C104","B104",""
"","AssociationRelationship","","","C105","B105",""
"","AssociationRelationship","","","C106","B106",""
"","AssociationRelationship","","","C107","B107",""
"","AssociationRelationship","","","C108","B108",""
"","AssociationRelationship","","","C201","B201",""
"","AssociationRelationship","","","C202","B202",""
"","AssociationRelationship","","","C203","B203",""
"","AssociationRelationship","","","C204","B204",""
"","AssociationRelationship","","","C205","B205",""
"","AssociationRelationship","","","C206","B206",""
"","AssociationRelationship","","","C301","B301",""
"","AssociationRelationship","","","C302","B302",""
"","AssociationRelationship","","","C303","B303",""
"","AssociationRelationship","","","C304","B304",""
"","AssociationRelationship","","","C305","B305",""
"","AssociationRelationship","","","C306","B306",""
"","AssociationRelationship","","","C307","B307",""
"","AssociationRelationship","","","C401","B401",""
"","AssociationRelationship","","","C402","B402",""
"","AssociationRelationship","","","C403","B403",""
"","AssociationRelationship","","","C404","B404",""
"","AssociationRelationship","","","C405","B405",""
"","AssociationRelationship","","","C406","B406",""
"","AssociationRelationship","","","C407","B407",""
"","AssociationRelationship","","","C408","B408",""
"","AssociationRelationship","","","C409","B409",""
"","AssociationRelationship","","","C410","B410",""
"","AssociationRelationship","","","C411","B411",""
"","AssociationRelationship","","","C501","B501",""
"","AssociationRelationship","","","C502","B502",""
"","AssociationRelationship","","","C503","B503",""
"","AssociationRelationship","","","C504","B504",""
"","AssociationRelationship","","","C601","B601",""
"","AssociationRelationship","","","C602","B602",""
"","AssociationRelationship","","","C603","B603",""
"","AssociationRelationship","","","C604","B604",""
"","AssociationRelationship","","","C605","B605",""
"","AssociationRelationship","","","C701","B701",""
"","AssociationRelationship","","","C702","B702",""
